CNV_status	Region	Gene
Del	1q32.1	LINC00538
Del	1p36.22	hsa-mir-3124
Del	1p36.22	hsa-mir-3123
Del	1p36.22	hsa-mir-1537
Del	1p36.22	hsa-mir-1182
Del	1p36.22	hsa-mir-320b-2
Del	1p36.22	hsa-mir-664
Del	1p36.22	hsa-mir-194-1
Del	1p36.22	hsa-mir-3122
Del	1p36.22	hsa-mir-4260
Del	1p36.22	hsa-mir-205
Del	1p36.22	hsa-mir-29b-2
Del	1p36.22	hsa-mir-135b
Del	1p36.22	hsa-mir-1231
Del	1p36.22	hsa-mir-181a-1
Del	1p36.22	hsa-mir-1278
Del	1p36.22	hsa-mir-3121
Del	1p36.22	hsa-mir-488
Del	1p36.22	hsa-mir-199a-2
Del	1p36.22	hsa-mir-1295
Del	1p36.22	hsa-mir-3119-2
Del	1p36.22	hsa-mir-557
Del	1p36.22	hsa-mir-1255b-2
Del	1p36.22	hsa-mir-921
Del	1p36.22	hsa-mir-556
Del	1p36.22	hsa-mir-4259
Del	1p36.22	hsa-mir-765
Del	1p36.22	hsa-mir-9-1
Del	1p36.22	hsa-mir-555
Del	1p36.22	hsa-mir-92b
Del	1p36.22	hsa-mir-4258
Del	1p36.22	hsa-mir-190b
Del	1p36.22	hsa-mir-554
Del	1p36.22	hsa-mir-4257
Del	1p36.22	hsa-mir-3118-3
Del	1p36.22	hsa-mir-3118-2
Del	1p36.22	hsa-mir-3118-1
Del	1p36.22	hsa-mir-942
Del	1p36.22	hsa-mir-320b-1
Del	1p36.22	hsa-mir-4256
Del	1p36.22	hsa-mir-197
Del	1p36.22	hsa-mir-553
Del	1p36.22	hsa-mir-137
Del	1p36.22	hsa-mir-760
Del	1p36.22	hsa-mir-186
Del	1p36.22	hsa-mir-1262
Del	1p36.22	hsa-mir-3117
Del	1p36.22	hsa-mir-101-1
Del	1p36.22	hsa-mir-3116-2
Del	1p36.22	hsa-mir-761
Del	1p36.22	hsa-mir-30c-1
Del	1p36.22	hsa-mir-4255
Del	1p36.22	hsa-mir-552
Del	1p36.22	hsa-mir-4254
Del	1p36.22	hsa-mir-1976
Del	1p36.22	hsa-mir-3115
Del	1p36.22	hsa-mir-4253
Del	1p36.22	hsa-mir-1256
Del	1p36.22	hsa-mir-1290
Del	1p36.22	hsa-mir-1273d
Del	1p36.22	hsa-mir-34a
Del	1p36.22	hsa-mir-4252
Del	1p36.22	hsa-mir-551a
Del	1p36.22	hsa-mir-4251
Del	1p36.22	hsa-mir-429
Del	1p36.22	hsa-mir-1302-2
Del	1p36.22	ABCA4
Del	1p36.22	ABL2
Del	1p36.22	ACADM
Del	1p36.22	ACTA1
Del	1p36.22	ACTN2
Del	1p36.22	ADAR
Del	1p36.22	ADORA1
Del	1p36.22	ADORA3
Del	1p36.22	PARP1
Del	1p36.22	ADSS
Del	1p36.22	AGL
Del	1p36.22	AGT
Del	1p36.22	AK2
Del	1p36.22	AK4
Del	1p36.22	ALDH9A1
Del	1p36.22	ALPL
Del	1p36.22	ALX3
Del	1p36.22	AMPD1
Del	1p36.22	AMPD2
Del	1p36.22	AMY1A
Del	1p36.22	AMY1B
Del	1p36.22	AMY1C
Del	1p36.22	AMY2A
Del	1p36.22	AMY2B
Del	1p36.22	APCS
Del	1p36.22	APOA2
Del	1p36.22	FASLG
Del	1p36.22	ARF1
Del	1p36.22	RHOC
Del	1p36.22	ARNT
Del	1p36.22	ASTN1
Del	1p36.22	SERPINC1
Del	1p36.22	ATF3
Del	1p36.22	RERE
Del	1p36.22	ATP1A1
Del	1p36.22	ATP1A2
Del	1p36.22	ATP1A4
Del	1p36.22	ATP1B1
Del	1p36.22	ATP2B4
Del	1p36.22	ATP5F1
Del	1p36.22	ATP6V0B
Del	1p36.22	AVPR1B
Del	1p36.22	BAI2
Del	1p36.22	BCL9
Del	1p36.22	BGLAP
Del	1p36.22	BMP8B
Del	1p36.22	BRDT
Del	1p36.22	C1QA
Del	1p36.22	C1QB
Del	1p36.22	C1QC
Del	1p36.22	C4BPA
Del	1p36.22	C4BPB
Del	1p36.22	C8A
Del	1p36.22	C8B
Del	1p36.22	CA6
Del	1p36.22	CACNA1E
Del	1p36.22	CACNA1S
Del	1p36.22	CAPN2
Del	1p36.22	CAPZA1
Del	1p36.22	CAPZB
Del	1p36.22	CASP9
Del	1p36.22	CASQ1
Del	1p36.22	CASQ2
Del	1p36.22	RUNX3
Del	1p36.22	CD1A
Del	1p36.22	CD1B
Del	1p36.22	CD1C
Del	1p36.22	CD1D
Del	1p36.22	CD1E
Del	1p36.22	CD2
Del	1p36.22	CD247
Del	1p36.22	CD5L
Del	1p36.22	TNFRSF8
Del	1p36.22	CD34
Del	1p36.22	CD48
Del	1p36.22	CD53
Del	1p36.22	CD58
Del	1p36.22	CDA
Del	1p36.22	CDK11B
Del	1p36.22	CDC20
Del	1p36.22	CDC42
Del	1p36.22	CDKN2C
Del	1p36.22	CD52
Del	1p36.22	CENPF
Del	1p36.22	RCC1
Del	1p36.22	CHI3L1
Del	1p36.22	CHI3L2
Del	1p36.22	CHIT1
Del	1p36.22	CHML
Del	1p36.22	LYST
Del	1p36.22	CHRM3
Del	1p36.22	CHRNB2
Del	1p36.22	CKS1B
Del	1p36.22	CLCA1
Del	1p36.22	CLCN6
Del	1p36.22	CLCNKA
Del	1p36.22	CLCNKB
Del	1p36.22	CLK2
Del	1p36.22	PLK3
Del	1p36.22	CNN3
Del	1p36.22	CNR2
Del	1p36.22	COL8A2
Del	1p36.22	COL9A2
Del	1p36.22	COL11A1
Del	1p36.22	COL16A1
Del	1p36.22	COPA
Del	1p36.22	CORT
Del	1p36.22	CPT2
Del	1p36.22	CR1
Del	1p36.22	CR1L
Del	1p36.22	CR2
Del	1p36.22	CRABP2
Del	1p36.22	CRP
Del	1p36.22	CRYZ
Del	1p36.22	CSF1
Del	1p36.22	CSF3R
Del	1p36.22	CSRP1
Del	1p36.22	CTBS
Del	1p36.22	CTH
Del	1p36.22	CTPS
Del	1p36.22	CTSE
Del	1p36.22	CTSK
Del	1p36.22	CTSS
Del	1p36.22	CYP2J2
Del	1p36.22	CYP4A11
Del	1p36.22	CYP4B1
Del	1p36.22	DAB1
Del	1p36.22	CD55
Del	1p36.22	DBT
Del	1p36.22	GADD45A
Del	1p36.22	DDOST
Del	1p36.22	DHX9
Del	1p36.22	DFFA
Del	1p36.22	DFFB
Del	1p36.22	DHCR24
Del	1p36.22	DIO1
Del	1p36.22	DPH2
Del	1p36.22	DPT
Del	1p36.22	DPYD
Del	1p36.22	DR1
Del	1p36.22	DVL1
Del	1p36.22	E2F2
Del	1p36.22	ECE1
Del	1p36.22	ECM1
Del	1p36.22	S1PR1
Del	1p36.22	EDN2
Del	1p36.22	PHC2
Del	1p36.22	EIF2D
Del	1p36.22	EFNA1
Del	1p36.22	EFNA3
Del	1p36.22	EFNA4
Del	1p36.22	CELSR2
Del	1p36.22	MEGF6
Del	1p36.22	EPHA2
Del	1p36.22	ELAVL4
Del	1p36.22	ELF3
Del	1p36.22	ELK4
Del	1p36.22	ENO1
Del	1p36.22	ENSA
Del	1p36.22	EPB41
Del	1p36.22	EPHA8
Del	1p36.22	EPHB2
Del	1p36.22	EPHX1
Del	1p36.22	EPRS
Del	1p36.22	EPS15
Del	1p36.22	ESRRG
Del	1p36.22	ETV3
Del	1p36.22	EXTL1
Del	1p36.22	EXTL2
Del	1p36.22	EYA3
Del	1p36.22	F3
Del	1p36.22	F5
Del	1p36.22	F13B
Del	1p36.22	FAAH
Del	1p36.22	FABP3
Del	1p36.22	FCER1A
Del	1p36.22	FCER1G
Del	1p36.22	FCGR1A
Del	1p36.22	FCGR1B
Del	1p36.22	FCGR2A
Del	1p36.22	FCGR2B
Del	1p36.22	FCGR3A
Del	1p36.22	FCGR3B
Del	1p36.22	FDPS
Del	1p36.22	FGR
Del	1p36.22	FH
Del	1p36.22	FHL3
Del	1p36.22	FOXE3
Del	1p36.22	FOXD2
Del	1p36.22	FLG
Del	1p36.22	FMO1
Del	1p36.22	FMO2
Del	1p36.22	FMO3
Del	1p36.22	FMO4
Del	1p36.22	FMO5
Del	1p36.22	FMOD
Del	1p36.22	MTOR
Del	1p36.22	NR5A2
Del	1p36.22	FUCA1
Del	1p36.22	DARC
Del	1p36.22	IFI6
Del	1p36.22	GABRD
Del	1p36.22	GALE
Del	1p36.22	GALNT2
Del	1p36.22	GBA
Del	1p36.22	GBAP1
Del	1p36.22	GBP1
Del	1p36.22	GBP2
Del	1p36.22	GBP3
Del	1p36.22	GFI1
Del	1p36.22	GJA4
Del	1p36.22	GJA5
Del	1p36.22	GJA8
Del	1p36.22	GJB3
Del	1p36.22	GJB5
Del	1p36.22	GCLM
Del	1p36.22	GLUL
Del	1p36.22	GNAI3
Del	1p36.22	GNAT2
Del	1p36.22	GNB1
Del	1p36.22	GNG4
Del	1p36.22	GNG5
Del	1p36.22	SFN
Del	1p36.22	GPR3
Del	1p36.22	GPR25
Del	1p36.22	GPX7
Del	1p36.22	GRIK3
Del	1p36.22	GSTM1
Del	1p36.22	GSTM2
Del	1p36.22	GSTM3
Del	1p36.22	GSTM4
Del	1p36.22	GSTM5
Del	1p36.22	GTF2B
Del	1p36.22	GUCA2A
Del	1p36.22	GUCA2B
Del	1p36.22	GUK1
Del	1p36.22	H3F3A
Del	1p36.22	HCRTR1
Del	1p36.22	HDAC1
Del	1p36.22	HDGF
Del	1p36.22	CFH
Del	1p36.22	CFHR1
Del	1p36.22	CFHR2
Del	1p36.22	ZBTB48
Del	1p36.22	MR1
Del	1p36.22	HLX
Del	1p36.22	HMGN2
Del	1p36.22	HMGCL
Del	1p36.22	HMGCS2
Del	1p36.22	HNRNPU
Del	1p36.22	HPCA
Del	1p36.22	HSD3B1
Del	1p36.22	HSD3B2
Del	1p36.22	HSD11B1
Del	1p36.22	HSPA6
Del	1p36.22	HSPA7
Del	1p36.22	IGSF3
Del	1p36.22	HSPG2
Del	1p36.22	HTR1D
Del	1p36.22	HTR6
Del	1p36.22	ID3
Del	1p36.22	IFI16
Del	1p36.22	CYR61
Del	1p36.22	IL6R
Del	1p36.22	IL10
Del	1p36.22	IL12RB2
Del	1p36.22	TNFRSF9
Del	1p36.22	ILF2
Del	1p36.22	INPP5B
Del	1p36.22	INSRR
Del	1p36.22	IPP
Del	1p36.22	IRF6
Del	1p36.22	ITPKB
Del	1p36.22	IVL
Del	1p36.22	JAK1
Del	1p36.22	JUN
Del	1p36.22	KCNA2
Del	1p36.22	KCNA3
Del	1p36.22	KCNA10
Del	1p36.22	KCNC4
Del	1p36.22	KCND3
Del	1p36.22	KCNH1
Del	1p36.22	KCNJ9
Del	1p36.22	KCNJ10
Del	1p36.22	KCNK1
Del	1p36.22	KCNK2
Del	1p36.22	KCNN3
Del	1p36.22	KISS1
Del	1p36.22	LAD1
Del	1p36.22	LAMB3
Del	1p36.22	LAMC1
Del	1p36.22	LAMC2
Del	1p36.22	STMN1
Del	1p36.22	LBR
Del	1p36.22	LCK
Del	1p36.22	LEPR
Del	1p36.22	LGALS8
Del	1p36.22	LMNA
Del	1p36.22	LMX1A
Del	1p36.22	LOR
Del	1p36.22	LY9
Del	1p36.22	TACSTD2
Del	1p36.22	MAGOH
Del	1p36.22	MARK1
Del	1p36.22	MATN1
Del	1p36.22	MCL1
Del	1p36.22	CD46
Del	1p36.22	SMCP
Del	1p36.22	MDM4
Del	1p36.22	MEF2D
Del	1p36.22	MFAP2
Del	1p36.22	MGST3
Del	1p36.22	MNDA
Del	1p36.22	MOV10
Del	1p36.22	MPL
Del	1p36.22	MPZ
Del	1p36.22	MSH4
Del	1p36.22	MTF1
Del	1p36.22	MTHFR
Del	1p36.22	MTR
Del	1p36.22	MTX1
Del	1p36.22	MUC1
Del	1p36.22	MUTYH
Del	1p36.22	MYBPH
Del	1p36.22	MYCL1
Del	1p36.22	MYOC
Del	1p36.22	MYOG
Del	1p36.22	PPP1R12B
Del	1p36.22	NASP
Del	1p36.22	NBL1
Del	1p36.22	NCF2
Del	1p36.22	NDUFS2
Del	1p36.22	NDUFS5
Del	1p36.22	NEK2
Del	1p36.22	NFIA
Del	1p36.22	NFYC
Del	1p36.22	NGF
Del	1p36.22	NHLH1
Del	1p36.22	NHLH2
Del	1p36.22	NID1
Del	1p36.22	NIT1
Del	1p36.22	NOTCH2
Del	1p36.22	NPPA
Del	1p36.22	NPPB
Del	1p36.22	NPR1
Del	1p36.22	NRAS
Del	1p36.22	NRD1
Del	1p36.22	YBX1
Del	1p36.22	NTRK1
Del	1p36.22	ROR1
Del	1p36.22	DDR2
Del	1p36.22	NVL
Del	1p36.22	OPRD1
Del	1p36.22	ORC1
Del	1p36.22	OVGP1
Del	1p36.22	PAFAH2
Del	1p36.22	PRDX1
Del	1p36.22	PAX7
Del	1p36.22	PBX1
Del	1p36.22	CDK18
Del	1p36.22	PDC
Del	1p36.22	PDE4B
Del	1p36.22	PDZK1
Del	1p36.22	PEX10
Del	1p36.22	PEX14
Del	1p36.22	PFDN2
Del	1p36.22	PFKFB2
Del	1p36.22	PGD
Del	1p36.22	PGM1
Del	1p36.22	PIGC
Del	1p36.22	PIGR
Del	1p36.22	PIK3C2B
Del	1p36.22	PIK3CD
Del	1p36.22	PI4KB
Del	1p36.22	PIN1P1
Del	1p36.22	PKLR
Del	1p36.22	PKP1
Del	1p36.22	PLA2G2A
Del	1p36.22	PLA2G4A
Del	1p36.22	PLA2G5
Del	1p36.22	PLOD1
Del	1p36.22	PLXNA2
Del	1p36.22	EXOSC10
Del	1p36.22	PRRX1
Del	1p36.22	POU2F1
Del	1p36.22	POU3F1
Del	1p36.22	PPOX
Del	1p36.22	PPP1R8
Del	1p36.22	PPP2R5A
Del	1p36.22	PPT1
Del	1p36.22	PRCC
Del	1p36.22	PRELP
Del	1p36.22	PRKAA2
Del	1p36.22	PRKAB2
Del	1p36.22	PRKACB
Del	1p36.22	PKN2
Del	1p36.22	PRKCZ
Del	1p36.22	PROX1
Del	1p36.22	PSEN2
Del	1p36.22	PSMA5
Del	1p36.22	PSMB2
Del	1p36.22	PSMB4
Del	1p36.22	PSMD4
Del	1p36.22	PTAFR
Del	1p36.22	PTGER3
Del	1p36.22	PTGFR
Del	1p36.22	PTGFRN
Del	1p36.22	PTGS2
Del	1p36.22	QSOX1
Del	1p36.22	PTPN7
Del	1p36.22	PTPN14
Del	1p36.22	PTPRC
Del	1p36.22	PTPRF
Del	1p36.22	PEX19
Del	1p36.22	ABCD3
Del	1p36.22	RAB3B
Del	1p36.22	RAB4A
Del	1p36.22	RAB13
Del	1p36.22	RABGGTB
Del	1p36.22	RABIF
Del	1p36.22	RAP1A
Del	1p36.22	RAP1GAP
Del	1p36.22	RBBP4
Del	1p36.22	RBBP5
Del	1p36.22	REN
Del	1p36.22	RFX5
Del	1p36.22	RGS1
Del	1p36.22	RGS2
Del	1p36.22	RGS4
Del	1p36.22	RGS7
Del	1p36.22	RGS13
Del	1p36.22	RGS16
Del	1p36.22	RHCE
Del	1p36.22	RHD
Del	1p36.22	RIT1
Del	1p36.22	RLF
Del	1p36.22	RNASEL
Del	1p36.22	RNF2
Del	1p36.22	RNPEP
Del	1p36.22	SNORD21
Del	1p36.22	RORC
Del	1p36.22	RPA2
Del	1p36.22	RPE65
Del	1p36.22	RPL5
Del	1p36.22	RPL11
Del	1p36.22	RPL22
Del	1p36.22	RPS6KA1
Del	1p36.22	RPS8
Del	1p36.22	RPS27
Del	1p36.22	RSC1A1
Del	1p36.22	RXRG
Del	1p36.22	RYR2
Del	1p36.22	S100A1
Del	1p36.22	SORT1
Del	1p36.22	S100A2
Del	1p36.22	S100A3
Del	1p36.22	S100A4
Del	1p36.22	S100A5
Del	1p36.22	S100A6
Del	1p36.22	S100A7
Del	1p36.22	S100A8
Del	1p36.22	S100A9
Del	1p36.22	S100A10
Del	1p36.22	S100A11
Del	1p36.22	S100A12
Del	1p36.22	S100A13
Del	1p36.22	SARS
Del	1p36.22	SCNN1D
Del	1p36.22	SCP2
Del	1p36.22	XCL1
Del	1p36.22	SDHB
Del	1p36.22	SDHC
Del	1p36.22	SELE
Del	1p36.22	SELL
Del	1p36.22	SELP
Del	1p36.22	SFPQ
Del	1p36.22	SRSF4
Del	1p36.22	SHC1
Del	1p36.22	ST3GAL3
Del	1p36.22	STIL
Del	1p36.22	SKI
Del	1p36.22	SLAMF1
Del	1p36.22	SLC1A7
Del	1p36.22	SLC2A1
Del	1p36.22	SLC2A5
Del	1p36.22	SLC6A9
Del	1p36.22	SLC9A1
Del	1p36.22	SLC16A1
Del	1p36.22	SNRPE
Del	1p36.22	SOAT1
Del	1p36.22	UAP1
Del	1p36.22	SPRR1A
Del	1p36.22	SPRR1B
Del	1p36.22	SPRR2A
Del	1p36.22	SPRR2B
Del	1p36.22	SPRR2C
Del	1p36.22	SPRR2D
Del	1p36.22	SPRR2E
Del	1p36.22	SPRR2F
Del	1p36.22	SPRR2G
Del	1p36.22	SPRR3
Del	1p36.22	SPTA1
Del	1p36.22	SRM
Del	1p36.22	SRP9
Del	1p36.22	TROVE2
Del	1p36.22	SSR2
Del	1p36.22	AURKAPS1
Del	1p36.22	STXBP3
Del	1p36.22	XCL2
Del	1p36.22	SYCP1
Del	1p36.22	TAF12
Del	1p36.22	TAF13
Del	1p36.22	TAL1
Del	1p36.22	TARBP1
Del	1p36.22	CNTN2
Del	1p36.22	TBCE
Del	1p36.22	TBX15
Del	1p36.22	TCEA3
Del	1p36.22	TCEB3
Del	1p36.22	VPS72
Del	1p36.22	TGFB2
Del	1p36.22	LEFTY2
Del	1p36.22	TGFBR3
Del	1p36.22	THBS3
Del	1p36.22	TCHH
Del	1p36.22	TIE1
Del	1p36.22	TLR5
Del	1p36.22	GPR137B
Del	1p36.22	TNFRSF1B
Del	1p36.22	TNNI1
Del	1p36.22	TNNT2
Del	1p36.22	TNR
Del	1p36.22	TOP1P1
Del	1p36.22	TP53BP2
Del	1p36.22	TP73
Del	1p36.22	TPM3
Del	1p36.22	TPR
Del	1p36.22	TRAF5
Del	1p36.22	CCT3
Del	1p36.22	TSHB
Del	1p36.22	TSNAX
Del	1p36.22	TTC4
Del	1p36.22	TUFT1
Del	1p36.22	TNFSF4
Del	1p36.22	TNFRSF4
Del	1p36.22	UCK2
Del	1p36.22	UQCRH
Del	1p36.22	UROD
Del	1p36.22	USF1
Del	1p36.22	USP1
Del	1p36.22	USH2A
Del	1p36.22	VCAM1
Del	1p36.22	WNT2B
Del	1p36.22	WNT9A
Del	1p36.22	ZSCAN20
Del	1p36.22	ZNF124
Del	1p36.22	ZBTB17
Del	1p36.22	SLC30A1
Del	1p36.22	SLC30A2
Del	1p36.22	LUZP1
Del	1p36.22	PRDM2
Del	1p36.22	DNALI1
Del	1p36.22	LRP8
Del	1p36.22	LAPTM5
Del	1p36.22	BSND
Del	1p36.22	CSDE1
Del	1p36.22	EVI5
Del	1p36.22	DAP3
Del	1p36.22	NPHS2
Del	1p36.22	BTG2
Del	1p36.22	PTP4A2
Del	1p36.22	ARID1A
Del	1p36.22	HIST3H3
Del	1p36.22	CDC7
Del	1p36.22	HIST2H2AA3
Del	1p36.22	HIST2H2AC
Del	1p36.22	HIST2H2BE
Del	1p36.22	HIST2H4A
Del	1p36.22	PIP5K1A
Del	1p36.22	TAGLN2
Del	1p36.22	BCAR3
Del	1p36.22	ANXA9
Del	1p36.22	SNHG3
Del	1p36.22	NR0B2
Del	1p36.22	RAD54L
Del	1p36.22	GNPAT
Del	1p36.22	DYRK3
Del	1p36.22	TTF2
Del	1p36.22	CDC42BPA
Del	1p36.22	RGS5
Del	1p36.22	PPFIA4
Del	1p36.22	PIK3R3
Del	1p36.22	MMP23B
Del	1p36.22	MMP23A
Del	1p36.22	KCNAB2
Del	1p36.22	ITGA10
Del	1p36.22	LMO4
Del	1p36.22	FCN3
Del	1p36.22	BLZF1
Del	1p36.22	CDC14A
Del	1p36.22	DEGS1
Del	1p36.22	KMO
Del	1p36.22	YARS
Del	1p36.22	MKNK1
Del	1p36.22	AKR7A2
Del	1p36.22	PPAP2B
Del	1p36.22	RTCD1
Del	1p36.22	PTCH2
Del	1p36.22	ALDH4A1
Del	1p36.22	EIF3I
Del	1p36.22	EIF4G3
Del	1p36.22	VAMP4
Del	1p36.22	PEA15
Del	1p36.22	B4GALT3
Del	1p36.22	B4GALT2
Del	1p36.22	B3GALT2
Del	1p36.22	TNFRSF25
Del	1p36.22	ADAM15
Del	1p36.22	PABPC4
Del	1p36.22	TNFRSF14
Del	1p36.22	TNFRSF18
Del	1p36.22	FPGT
Del	1p36.22	PEX11B
Del	1p36.22	CREG1
Del	1p36.22	CD84
Del	1p36.22	PER3
Del	1p36.22	FUBP1
Del	1p36.22	EIF2B3
Del	1p36.22	BCL10
Del	1p36.22	RAB7L1
Del	1p36.22	SELENBP1
Del	1p36.22	TNFSF18
Del	1p36.22	TAF1A
Del	1p36.22	MPZL1
Del	1p36.22	SH2D2A
Del	1p36.22	ARTN
Del	1p36.22	MAP3K6
Del	1p36.22	ANGPTL1
Del	1p36.22	DIRAS3
Del	1p36.22	TBX19
Del	1p36.22	FCGR2C
Del	1p36.22	SLC16A4
Del	1p36.22	PRPF3
Del	1p36.22	KCNQ4
Del	1p36.22	EXO1
Del	1p36.22	ARHGEF2
Del	1p36.22	DEDD
Del	1p36.22	ZMYM4
Del	1p36.22	ZMYM6
Del	1p36.22	XPR1
Del	1p36.22	FAIM3
Del	1p36.22	DHRS3
Del	1p36.22	MAPKAPK2
Del	1p36.22	GPR37L1
Del	1p36.22	GPR52
Del	1p36.22	SRSF11
Del	1p36.22	VAMP3
Del	1p36.22	ZFYVE9
Del	1p36.22	CD101
Del	1p36.22	SEP15
Del	1p36.22	ZRANB2
Del	1p36.22	SNRNP40
Del	1p36.22	ARHGAP29
Del	1p36.22	AIM2
Del	1p36.22	GGPS1
Del	1p36.22	RASAL2
Del	1p36.22	C1orf38
Del	1p36.22	ADAMTS4
Del	1p36.22	TMEM59
Del	1p36.22	SEC22B
Del	1p36.22	CHD1L
Del	1p36.22	H6PD
Del	1p36.22	SOX13
Del	1p36.22	PRDX6
Del	1p36.22	CLCA3P
Del	1p36.22	CLCA2
Del	1p36.22	ISG15
Del	1p36.22	IKBKE
Del	1p36.22	PLCH2
Del	1p36.22	HS2ST1
Del	1p36.22	PDE4DIP
Del	1p36.22	IPO13
Del	1p36.22	SDC3
Del	1p36.22	SLC25A44
Del	1p36.22	KIAA0040
Del	1p36.22	KDM4A
Del	1p36.22	CROCC
Del	1p36.22	PUM1
Del	1p36.22	NOS1AP
Del	1p36.22	TMEM63A
Del	1p36.22	CEP104
Del	1p36.22	RIMS3
Del	1p36.22	TOMM20
Del	1p36.22	KIAA0494
Del	1p36.22	URB2
Del	1p36.22	ARHGEF11
Del	1p36.22	DNAJC6
Del	1p36.22	CEP350
Del	1p36.22	CEP170
Del	1p36.22	LRIG2
Del	1p36.22	SETDB1
Del	1p36.22	ZC3H11A
Del	1p36.22	SMG7
Del	1p36.22	LPPR4
Del	1p36.22	UBAP2L
Del	1p36.22	SV2A
Del	1p36.22	KLHL21
Del	1p36.22	SLC35E2
Del	1p36.22	DENND4B
Del	1p36.22	RABGAP1L
Del	1p36.22	TMCC2
Del	1p36.22	FAM20B
Del	1p36.22	ZBTB40
Del	1p36.22	LPGAT1
Del	1p36.22	MFN2
Del	1p36.22	KIF14
Del	1p36.22	RBM8A
Del	1p36.22	THRAP3
Del	1p36.22	NR1I3
Del	1p36.22	AKT3
Del	1p36.22	INSL5
Del	1p36.22	PIGK
Del	1p36.22	SCAMP3
Del	1p36.22	PTPRU
Del	1p36.22	ARPC5
Del	1p36.22	TSPAN2
Del	1p36.22	TSPAN1
Del	1p36.22	CELA3A
Del	1p36.22	PDZK1IP1
Del	1p36.22	WASF2
Del	1p36.22	INADL
Del	1p36.22	PRG4
Del	1p36.22	ANGPTL7
Del	1p36.22	GPA33
Del	1p36.22	STX6
Del	1p36.22	HNRNPR
Del	1p36.22	SRRM1
Del	1p36.22	CNKSR1
Del	1p36.22	SF3B4
Del	1p36.22	ZMPSTE24
Del	1p36.22	UBE4B
Del	1p36.22	BCAS2
Del	1p36.22	AKR1A1
Del	1p36.22	WARS2
Del	1p36.22	BPNT1
Del	1p36.22	CEPT1
Del	1p36.22	PIAS3
Del	1p36.22	TESK2
Del	1p36.22	TIMM17A
Del	1p36.22	LRRN2
Del	1p36.22	PPIE
Del	1p36.22	VAV3
Del	1p36.22	HAX1
Del	1p36.22	MAD2L2
Del	1p36.22	PPIH
Del	1p36.22	ZNF238
Del	1p36.22	C1orf61
Del	1p36.22	CAP1
Del	1p36.22	LRRC41
Del	1p36.22	SEMA6C
Del	1p36.22	HBXIP
Del	1p36.22	SLC19A2
Del	1p36.22	IFI44
Del	1p36.22	POLR3C
Del	1p36.22	IVNS1ABP
Del	1p36.22	TXNIP
Del	1p36.22	PDPN
Del	1p36.22	LEFTY1
Del	1p36.22	SPHAR
Del	1p36.22	PMVK
Del	1p36.22	KHDRBS1
Del	1p36.22	GMEB1
Del	1p36.22	FAM189B
Del	1p36.22	AP4B1
Del	1p36.22	NUDC
Del	1p36.22	PHTF1
Del	1p36.22	MASP2
Del	1p36.22	CAPN9
Del	1p36.22	NES
Del	1p36.22	KDM5B
Del	1p36.22	AHCYL1
Del	1p36.22	SRSF10
Del	1p36.22	SDCCAG8
Del	1p36.22	CFHR4
Del	1p36.22	CFHR3
Del	1p36.22	WDR3
Del	1p36.22	OCLM
Del	1p36.22	JTB
Del	1p36.22	MTMR11
Del	1p36.22	MAN1A2
Del	1p36.22	UTS2
Del	1p36.22	SF3A3
Del	1p36.22	MLLT11
Del	1p36.22	IFI44L
Del	1p36.22	EBNA1BP2
Del	1p36.22	SLC27A3
Del	1p36.22	KIF2C
Del	1p36.22	IL24
Del	1p36.22	TDRKH
Del	1p36.22	RER1
Del	1p36.22	DNAJB4
Del	1p36.22	ADAM30
Del	1p36.22	RCAN3
Del	1p36.22	FAF1
Del	1p36.22	CD160
Del	1p36.22	GLMN
Del	1p36.22	HHLA3
Del	1p36.22	CELF3
Del	1p36.22	MST1P2
Del	1p36.22	DDX20
Del	1p36.22	DUSP10
Del	1p36.22	MST1P9
Del	1p36.22	PADI2
Del	1p36.22	PMF1
Del	1p36.22	DUSP12
Del	1p36.22	VPS45
Del	1p36.22	LYPLA2
Del	1p36.22	PARK7
Del	1p36.22	CTRC
Del	1p36.22	ACOT7
Del	1p36.22	COG2
Del	1p36.22	CLCA4
Del	1p36.22	MTF2
Del	1p36.22	DNAJC8
Del	1p36.22	NTNG1
Del	1p36.22	PLEKHA6
Del	1p36.22	CLSTN1
Del	1p36.22	FOXJ3
Del	1p36.22	KIAA0907
Del	1p36.22	WDR47
Del	1p36.22	KIFAP3
Del	1p36.22	ATF6
Del	1p36.22	SCMH1
Del	1p36.22	AKR7A3
Del	1p36.22	TTC39A
Del	1p36.22	SPEN
Del	1p36.22	KDM1A
Del	1p36.22	RBM34
Del	1p36.22	USP33
Del	1p36.22	WDTC1
Del	1p36.22	KIF21B
Del	1p36.22	NMNAT2
Del	1p36.22	KIAA0090
Del	1p36.22	KIF1B
Del	1p36.22	NFASC
Del	1p36.22	POGZ
Del	1p36.22	GLT25D2
Del	1p36.22	MAST2
Del	1p36.22	NCDN
Del	1p36.22	CLCC1
Del	1p36.22	SLC35D1
Del	1p36.22	RGL1
Del	1p36.22	PLEKHM2
Del	1p36.22	SYT11
Del	1p36.22	PRRC2C
Del	1p36.22	FBXO28
Del	1p36.22	RPRD2
Del	1p36.22	OTUD3
Del	1p36.22	KAZN
Del	1p36.22	CAMTA1
Del	1p36.22	LPHN2
Del	1p36.22	CAMSAP2
Del	1p36.22	KIAA1107
